yyyymmdd,CS,FT,NE,SNE,SWF,SSWF,TYW,TC100,TC200,TC300,TC500,TC1000,NWPTY
20010330,0,0,0,0,0,0,0,0,0,0,0,0,0
20010331,0,0,1,1,0,0,0,0,0,0,0,0,0
20010401,0,0,0,0,0,0,0,0,0,0,0,0,0
20010402,0,0,0,0,0,0,0,0,0,0,0,0,0
20010403,0,0,1,1,0,0,0,0,0,0,0,0,0
20010404,0,1,1,0,0,0,0,0,0,0,0,0,0
20010405,0,1,0,0,0,0,0,0,0,0,0,0,0
20010406,0,0,1,0,0,0,0,0,0,0,0,0,0
20010407,0,0,1,0,0,0,0,0,0,0,0,0,0
20010408,0,0,0,0,0,0,0,0,0,0,0,0,0
20010409,0,0,0,0,0,0,0,0,0,0,0,0,0
20010410,0,0,0,0,0,0,0,0,0,0,0,0,0
20010411,0,1,0,0,0,0,0,0,0,0,0,0,0
20010412,0,0,1,0,0,0,0,0,0,0,0,0,0
20010413,0,0,0,0,0,0,0,0,0,0,0,0,0
20010414,0,1,1,0,0,0,0,0,0,0,0,0,0
20010415,0,0,0,0,0,0,0,0,0,0,0,0,0
20010416,0,0,0,0,0,0,0,0,0,0,0,0,1
20010417,0,1,0,0,0,0,0,0,0,0,0,0,1
20010418,0,0,0,0,0,0,0,0,0,0,0,0,1
20010419,0,0,0,0,0,0,0,0,0,0,0,0,1
20010420,0,0,0,0,0,0,0,0,0,0,0,0,1
20010421,0,1,0,0,0,0,0,0,0,0,0,0,1
20010422,0,0,1,1,0,0,0,0,0,0,0,1,1
20010423,0,0,0,0,0,0,0,0,0,0,0,0,0
20010424,0,1,1,1,0,0,0,0,0,0,0,0,0
20010425,0,1,1,1,0,0,0,0,0,0,0,0,0
20010426,0,0,1,0,0,0,0,0,0,0,0,0,0
20010427,0,0,0,0,0,0,0,0,0,0,0,0,0
20010428,0,0,0,0,0,0,0,0,0,0,0,0,0
20010429,0,0,0,0,0,0,0,0,0,0,0,0,0
20010430,0,1,1,0,0,0,0,0,0,0,0,0,0
20010501,0,1,1,1,1,0,0,0,0,0,0,0,0
20010502,0,1,1,0,1,0,0,0,0,0,0,0,0
20010503,0,0,0,0,1,0,0,0,0,0,0,0,0
20010504,0,0,0,0,1,0,0,0,0,0,0,0,0
20010505,0,0,0,0,1,0,0,0,0,0,0,0,1
20010506,0,0,0,0,1,0,0,0,0,0,0,0,1
20010507,0,0,0,0,1,1,0,0,0,0,0,0,1
20010508,0,1,0,0,1,0,0,0,0,0,0,0,1
20010509,0,1,1,1,1,1,0,0,0,0,0,0,1
20010510,0,1,1,1,1,0,0,0,0,0,0,1,1
20010511,0,0,1,1,0,0,1,0,0,0,1,1,1
20010512,0,0,1,1,0,0,1,0,1,1,1,1,1
20010513,0,0,0,0,0,0,1,0,1,1,1,1,1
20010514,0,0,1,0,0,0,0,0,0,0,1,1,1
20010515,0,0,0,0,0,0,0,0,0,0,0,0,1
20010516,0,0,0,0,0,0,0,0,0,0,0,0,0
20010517,0,0,0,0,1,1,0,0,0,0,0,0,0
20010518,0,1,0,0,1,1,0,0,0,0,0,0,0
20010519,0,1,0,0,1,1,0,0,0,0,0,0,0
20010520,0,1,0,0,1,1,0,0,0,0,0,0,0
20010521,0,1,0,0,1,1,0,0,0,0,0,0,0
20010522,0,1,0,0,1,1,0,0,0,0,0,0,0
20010523,0,1,0,0,1,1,0,0,0,0,0,0,0
20010524,0,1,0,0,1,0,0,0,0,0,0,0,0
20010525,0,1,0,0,1,0,0,0,0,0,0,0,0
20010526,0,0,0,0,1,0,0,0,0,0,0,0,0
20010527,0,0,1,1,1,0,0,0,0,0,0,0,0
20010528,0,0,1,1,1,0,0,0,0,0,0,0,0
20010529,0,1,0,0,1,1,0,0,0,0,0,0,0
20010530,0,1,0,0,1,1,0,0,0,0,0,0,0
20010531,0,1,1,0,1,0,0,0,0,0,0,0,0
20010601,0,1,0,0,1,0,0,0,0,0,0,0,0
20010602,0,0,0,0,1,0,0,0,0,0,0,0,0
20010603,0,0,0,0,1,0,0,0,0,0,0,0,0
20010604,0,0,0,0,1,1,0,0,0,0,0,0,0
20010605,0,1,0,0,1,1,0,0,0,0,0,0,0
20010606,0,1,0,0,1,1,0,0,0,0,0,0,0
20010607,0,1,0,0,1,1,0,0,0,0,0,0,0
20010608,0,0,0,0,1,1,0,0,0,0,0,0,0
20010609,0,0,0,0,1,1,0,0,0,0,0,0,0
20010610,0,0,0,0,1,1,0,0,0,0,0,0,0
20010611,0,0,0,0,1,1,0,0,0,0,0,0,0
20010612,0,0,0,0,1,1,0,0,0,0,0,0,0
20010613,0,0,0,0,1,1,0,0,0,0,0,0,0
20010614,0,1,0,0,1,1,0,0,0,0,0,0,0
20010615,0,1,0,0,1,1,0,0,0,0,0,0,0
20010616,0,1,0,0,1,1,0,0,0,0,0,0,0
20010617,0,0,0,0,0,0,0,0,0,0,0,0,0
20010618,0,0,0,0,1,0,0,0,0,0,0,0,0
20010619,0,0,0,0,1,0,0,0,0,0,0,0,1
20010620,0,0,0,0,1,0,0,0,0,0,0,0,1
20010621,0,0,0,0,0,0,1,0,0,0,0,1,1
20010622,0,0,0,0,1,0,1,0,1,1,1,1,1
20010623,0,0,0,0,1,0,1,1,1,1,1,1,1
20010624,0,0,0,0,1,1,1,0,0,0,1,1,1
20010625,0,0,0,0,1,1,0,0,0,0,0,0,1
20010626,0,0,0,0,1,1,0,0,0,0,0,0,0
20010627,0,0,0,0,0,0,0,0,0,0,0,0,0
20010628,0,0,0,0,0,0,0,0,0,0,0,0,0
20010629,0,0,0,0,0,0,0,0,0,0,0,1,1
20010630,0,0,0,0,0,0,0,0,0,0,0,1,1
20010701,0,0,0,0,1,1,0,0,0,0,0,1,1
20010702,0,0,0,0,0,0,0,0,0,0,0,0,1
20010703,0,0,0,0,0,0,1,0,0,0,0,1,1
20010704,0,0,0,0,0,0,1,0,0,1,1,1,1
20010705,0,0,0,0,1,1,1,0,0,1,1,1,1
20010706,0,0,0,0,1,1,0,0,0,0,0,1,1
20010707,0,0,0,0,1,1,0,0,0,0,0,0,1
20010708,0,0,0,0,0,0,0,0,0,0,0,1,1
20010709,0,0,0,0,0,0,0,0,0,0,1,1,1
20010710,0,0,0,0,1,0,1,0,1,1,1,1,1
20010711,0,0,0,0,1,0,1,1,1,1,1,1,1
20010712,0,0,0,0,1,1,0,1,1,1,1,1,1
20010713,0,0,0,0,1,1,0,0,0,0,0,0,0
20010714,0,0,0,0,1,1,0,0,0,0,0,0,0
20010715,0,0,0,0,1,1,0,0,0,0,0,0,0
20010716,0,0,0,0,1,1,0,0,0,0,0,0,0
20010717,0,0,0,0,1,1,0,0,0,0,0,0,0
20010718,0,0,0,0,1,1,0,0,0,0,0,0,0
20010719,0,0,0,0,1,0,0,0,0,0,0,0,0
20010720,0,0,0,0,1,0,0,0,0,0,0,0,0
20010721,0,0,0,0,0,0,0,0,0,0,0,0,1
20010722,0,0,0,0,1,0,0,0,0,0,0,1,1
20010723,0,0,0,0,0,0,1,0,0,1,1,1,1
20010724,0,0,0,0,1,0,1,0,0,1,1,1,1
20010725,0,0,0,0,1,1,0,0,0,0,0,1,1
20010726,0,0,0,0,1,0,0,0,0,0,0,1,1
20010727,0,0,0,0,1,0,1,0,0,0,0,1,1
20010728,0,0,0,0,1,0,1,0,0,1,1,1,1
20010729,0,0,0,0,1,0,1,1,1,1,1,1,1
20010730,0,0,0,0,1,1,1,1,1,1,1,1,1
20010731,0,0,0,0,1,0,1,0,0,1,1,1,1
20010801,0,0,0,0,1,0,0,0,0,0,0,1,1
20010802,0,0,0,0,0,0,0,0,0,0,0,1,1
20010803,0,0,0,0,0,0,0,1,1,1,1,1,1
20010804,0,0,0,0,0,0,0,0,0,1,1,1,1
20010805,0,0,0,0,0,0,0,0,0,0,0,1,1
20010806,0,0,0,0,0,0,0,0,0,0,0,1,1
20010807,0,0,0,0,1,0,0,0,0,0,0,0,1
20010808,0,0,0,0,1,0,0,0,0,0,0,1,1
20010809,0,0,0,0,0,0,0,0,0,0,0,1,1
20010810,0,0,0,0,0,0,0,0,0,0,0,0,1
20010811,0,0,0,0,1,0,0,0,0,0,0,0,1
20010812,0,0,0,0,0,0,0,0,0,0,0,0,0
20010813,0,0,0,0,0,0,0,0,0,0,0,0,1
20010814,0,0,0,0,0,0,0,0,0,0,0,0,1
20010815,0,0,0,0,0,0,0,0,0,0,0,0,1
20010816,0,0,0,0,0,0,0,0,0,0,0,1,1
20010817,0,0,0,0,0,0,0,0,0,0,0,1,1
20010818,0,0,0,0,0,0,0,0,0,0,0,1,1
20010819,0,0,0,0,0,0,0,0,0,0,0,1,1
20010820,0,0,0,0,0,0,0,0,0,0,0,0,1
20010821,0,0,0,0,1,0,0,0,0,0,0,0,1
20010822,0,0,0,0,1,0,0,0,0,0,0,0,1
20010823,0,0,0,0,1,0,0,0,0,0,0,0,1
20010824,0,0,0,0,1,0,0,0,0,0,0,0,1
20010825,0,0,0,0,1,0,0,0,0,0,0,0,1
20010826,0,0,0,0,0,0,0,0,0,0,0,0,1
20010827,0,0,0,0,0,0,0,0,0,0,0,1,1
20010828,0,0,0,0,1,1,0,0,0,0,0,1,1
20010829,0,0,0,0,1,1,0,0,0,0,0,1,1
20010830,0,0,0,0,1,1,0,0,0,0,0,0,1
20010831,0,0,0,0,1,1,0,0,0,0,0,0,1
20010901,0,1,0,0,1,1,0,0,0,0,0,0,1
20010902,0,0,1,0,1,1,0,0,0,0,0,0,1
20010903,0,0,1,1,1,1,0,0,0,0,0,0,1
20010904,0,0,0,0,1,1,0,0,0,0,0,0,1
20010905,0,0,0,0,1,1,0,0,1,1,1,1,1
20010906,0,0,0,0,1,1,0,0,0,1,1,1,1
20010907,0,0,1,0,1,1,0,0,0,0,0,1,1
20010908,0,0,0,0,1,1,1,0,0,0,1,1,1
20010909,0,0,0,0,1,1,1,0,0,0,1,1,1
20010910,0,0,0,0,1,1,1,0,0,0,1,1,1
20010911,0,0,0,0,1,0,0,0,0,0,1,1,1
20010912,0,0,0,0,1,0,0,0,0,0,1,1,1
20010913,0,0,0,0,0,0,1,0,0,0,1,1,1
20010914,0,0,0,0,0,0,1,0,0,0,1,1,1
20010915,0,0,0,0,0,0,1,0,1,1,1,1,1
20010916,0,0,1,1,1,0,1,1,1,1,1,1,1
20010917,0,0,1,1,1,0,1,1,1,1,1,1,1
20010918,0,0,0,0,1,0,1,1,1,1,1,1,1
20010919,0,0,0,0,1,0,0,1,1,1,1,1,1
20010920,0,0,1,1,1,0,0,0,0,0,1,1,1
20010921,0,0,1,1,0,0,0,0,0,0,1,1,1
20010922,0,0,1,1,0,0,0,0,0,0,1,1,1
20010923,0,0,1,1,0,0,1,0,0,1,1,1,1
20010924,0,0,1,1,0,0,1,0,0,1,1,1,1
20010925,0,0,1,1,0,0,1,1,1,1,1,1,1
20010926,0,0,0,0,0,0,1,1,1,1,1,1,1
20010927,0,0,0,0,0,0,1,1,1,1,1,1,1
20010928,0,0,0,0,1,0,1,1,1,1,1,1,1
20010929,0,0,0,0,1,0,0,1,1,1,1,1,1
20010930,0,0,0,0,1,0,0,0,0,0,1,1,1
20011001,0,0,1,0,0,0,0,0,0,0,0,0,0
20011002,0,0,0,0,0,0,0,0,0,0,0,0,0
20011003,0,0,0,0,0,0,0,0,0,0,0,0,1
20011004,0,1,1,1,0,0,0,0,0,0,0,0,1
20011005,0,0,1,1,0,0,0,0,0,0,0,0,1
20011006,0,0,1,0,0,0,0,0,0,0,0,0,1
20011007,0,0,0,0,0,0,0,0,0,0,0,0,1
20011008,0,0,0,0,0,0,0,0,0,0,0,0,1
20011009,0,1,1,0,0,0,0,0,0,0,0,0,1
20011010,0,0,1,0,0,0,0,0,0,0,0,0,1
20011011,0,0,1,0,0,0,0,0,0,0,0,0,1
20011012,0,0,1,1,0,0,0,0,0,0,0,0,1
20011013,0,0,1,1,0,0,0,0,0,0,0,0,1
20011014,0,0,1,1,0,0,0,0,0,0,0,1,1
20011015,0,0,0,0,0,0,1,0,0,1,1,1,1
20011016,0,0,0,0,0,0,1,0,0,1,1,1,1
20011017,0,0,0,0,0,0,0,0,0,0,0,1,1
20011018,0,0,1,1,0,0,0,0,0,0,0,0,1
20011019,0,0,1,0,0,0,0,0,0,0,0,0,1
20011020,0,0,1,0,0,0,0,0,0,0,0,0,1
20011021,0,0,1,1,0,0,0,0,0,0,0,0,1
20011022,0,0,1,1,0,0,0,0,0,0,0,0,1
20011023,0,0,1,0,0,0,0,0,0,0,0,0,1
20011024,0,0,1,0,0,0,0,0,0,0,0,0,1
20011025,0,0,1,1,0,0,0,0,0,0,0,0,1
20011026,0,0,0,0,0,0,0,0,0,0,0,0,1
20011027,0,0,0,0,0,0,0,0,0,0,0,0,1
20011028,0,1,1,1,0,0,0,0,0,0,0,0,1
20011029,0,1,1,1,0,0,0,0,0,0,0,0,1
20011030,0,0,0,0,0,0,0,0,0,0,0,0,0
20011031,0,0,0,0,0,0,0,0,0,0,0,0,0
20011101,0,1,1,0,0,0,0,0,0,0,0,0,0
20011102,0,1,0,0,0,0,0,0,0,0,0,0,0
20011103,0,1,1,1,0,0,0,0,0,0,0,0,0
20011104,0,0,0,0,0,0,0,0,0,0,0,0,0
20011105,0,1,0,0,0,0,0,0,0,0,0,0,1
20011106,0,0,1,1,0,0,0,0,0,0,0,0,1
20011107,0,0,1,1,0,0,0,0,0,0,0,0,1
20011108,0,0,1,1,0,0,0,0,0,0,0,0,1
20011109,0,0,1,1,0,0,0,0,0,0,0,0,1
20011110,0,0,1,1,0,0,0,0,0,0,0,0,1
20011111,0,0,1,1,0,0,0,0,0,0,0,0,1
20011112,0,0,1,1,0,0,0,0,0,0,0,0,1
20011113,0,0,1,0,0,0,0,0,0,0,0,0,0
20011114,0,0,0,0,0,0,0,0,0,0,0,0,0
20011115,0,0,1,1,0,0,0,0,0,0,0,0,0
20011116,0,0,1,1,0,0,0,0,0,0,0,0,1
20011117,0,0,1,0,0,0,0,0,0,0,0,0,1
20011118,0,0,1,0,0,0,0,0,0,0,0,0,1
20011119,0,0,1,0,0,0,0,0,0,0,0,0,1
20011120,0,0,1,1,0,0,0,0,0,0,0,0,1
20011121,0,0,1,1,0,0,0,0,0,0,0,0,1
20011122,0,0,1,1,0,0,0,0,0,0,0,0,1
20011123,0,0,1,0,0,0,0,0,0,0,0,0,1
20011124,0,0,1,0,0,0,0,0,0,0,0,0,1
20011125,0,0,1,1,0,0,0,0,0,0,0,0,1
20011126,0,0,1,1,0,0,0,0,0,0,0,0,0
20011127,0,0,0,0,0,0,0,0,0,0,0,0,0
20011128,0,0,0,0,0,0,0,0,0,0,0,0,0
20011129,0,0,0,0,0,0,0,0,0,0,0,0,0
20011130,0,0,1,1,0,0,0,0,0,0,0,0,0
20011201,0,0,0,0,0,0,0,0,0,0,0,0,0
20011202,0,0,0,0,0,0,0,0,0,0,0,0,0
20011203,0,0,0,0,0,0,0,0,0,0,0,0,0
20011204,0,1,1,1,0,0,0,0,0,0,0,0,1
20011205,0,0,1,0,0,0,0,0,0,0,0,0,1
20011206,0,0,1,1,0,0,0,0,0,0,0,0,1
20011207,0,0,0,0,0,0,0,0,0,0,0,0,1
20011208,0,0,0,0,0,0,0,0,0,0,0,0,1
20011209,0,0,0,0,0,0,0,0,0,0,0,0,1
20011210,0,0,1,0,0,0,0,0,0,0,0,0,1
20011211,0,0,0,0,0,0,0,0,0,0,0,0,1
20011212,0,0,0,0,0,0,0,0,0,0,0,0,1
20011213,0,1,1,1,0,0,0,0,0,0,0,0,1
20011214,0,0,1,1,0,0,0,0,0,0,0,0,1
20011215,0,0,0,0,0,0,0,0,0,0,0,0,1
20011216,0,1,0,0,0,0,0,0,0,0,0,0,1
20011217,0,1,0,0,0,0,0,0,0,0,0,0,1
20011218,0,0,1,1,0,0,0,0,0,0,0,0,1
20011219,0,0,1,1,0,0,0,0,0,0,0,0,1
20011220,0,0,1,1,0,0,0,0,0,0,0,0,1
20011221,0,1,0,0,0,0,0,0,0,0,0,0,1
20011222,0,0,1,1,0,0,0,0,0,0,0,0,1
20011223,1,0,1,0,0,0,0,0,0,0,0,0,1
20011224,0,0,1,0,0,0,0,0,0,0,0,0,1
20011225,0,0,1,1,0,0,0,0,0,0,0,0,1
20011226,0,0,1,0,0,0,0,0,0,0,0,0,1
20011227,0,0,1,0,0,0,0,0,0,0,0,0,1
20011228,0,0,1,0,0,0,0,0,0,0,0,0,1
20011229,0,0,0,0,0,0,0,0,0,0,0,0,1
20011230,0,0,0,0,0,0,0,0,0,0,0,0,1
20011231,0,0,0,0,0,0,0,0,0,0,0,0,1
20020101,0,0,1,1,0,0,0,0,0,0,0,0,1
20020102,1,0,1,0,0,0,0,0,0,0,0,0,0
20020103,1,0,0,0,0,0,0,0,0,0,0,0,0
20020104,0,0,0,0,0,0,0,0,0,0,0,0,0
20020105,0,0,0,0,0,0,0,0,0,0,0,0,0
20020106,0,0,0,0,0,0,0,0,0,0,0,0,0
20020107,0,0,1,1,0,0,0,0,0,0,0,0,0
20020108,0,0,1,0,0,0,0,0,0,0,0,0,1
20020109,0,0,0,0,0,0,0,0,0,0,0,0,1
20020110,0,0,0,0,0,0,0,0,0,0,0,0,1
20020111,0,0,0,0,0,0,0,0,0,0,0,0,1
20020112,0,0,0,0,0,0,0,0,0,0,0,1,1
20020113,0,0,0,0,0,0,0,0,0,0,1,1,1
20020114,0,0,0,0,0,0,0,0,0,0,1,1,1
20020115,0,0,0,0,0,0,0,0,0,0,0,0,0
20020116,0,0,0,0,0,0,0,0,0,0,0,0,0
20020117,0,1,1,1,0,0,0,0,0,0,0,0,0
20020118,0,0,0,0,0,0,0,0,0,0,0,0,0
20020119,0,1,1,0,0,0,0,0,0,0,0,0,0
20020120,0,1,0,0,0,0,0,0,0,0,0,0,0
20020121,0,0,1,1,0,0,0,0,0,0,0,0,0
20020122,0,0,1,1,0,0,0,0,0,0,0,0,0
20020123,0,0,1,1,0,0,0,0,0,0,0,0,0
20020124,0,0,1,1,0,0,0,0,0,0,0,0,0
20020125,0,1,0,0,0,0,0,0,0,0,0,0,0
20020126,0,1,0,0,0,0,0,0,0,0,0,0,0
20020127,0,0,1,1,0,0,0,0,0,0,0,0,0
20020128,0,0,1,1,0,0,0,0,0,0,0,0,0
20020129,0,0,1,1,0,0,0,0,0,0,0,0,0
20020130,0,0,1,1,0,0,0,0,0,0,0,0,0
20020131,0,0,1,1,0,0,0,0,0,0,0,0,0
20020201,0,1,1,1,0,0,0,0,0,0,0,0,0
20020202,0,0,1,1,0,0,0,0,0,0,0,0,0
20020203,0,0,1,0,0,0,0,0,0,0,0,0,0
20020204,0,0,0,0,0,0,0,0,0,0,0,0,0
20020205,0,1,0,0,0,0,0,0,0,0,0,0,0
20020206,0,0,1,0,0,0,0,0,0,0,0,0,0
20020207,0,0,1,0,0,0,0,0,0,0,0,0,0
20020208,0,1,1,0,0,0,0,0,0,0,0,0,0
20020209,0,1,1,1,0,0,0,0,0,0,0,0,0
20020210,0,0,1,1,0,0,0,0,0,0,0,0,0
20020211,0,0,1,0,0,0,0,0,0,0,0,0,0
20020212,0,0,0,0,0,0,0,0,0,0,0,0,0
20020213,0,0,0,0,0,0,0,0,0,0,0,0,0
20020214,0,0,1,1,0,0,0,0,0,0,0,0,0
20020215,0,0,1,1,0,0,0,0,0,0,0,0,0
20020216,0,0,0,0,0,0,0,0,0,0,0,0,0
20020217,0,0,1,0,0,0,0,0,0,0,0,0,0
20020218,0,0,1,1,0,0,0,0,0,0,0,0,0
20020219,0,0,1,1,0,0,0,0,0,0,0,0,0
20020220,0,0,0,0,0,0,0,0,0,0,0,0,0
20020221,0,0,0,0,0,0,0,0,0,0,0,0,0
20020222,0,0,0,0,0,0,0,0,0,0,0,0,0
20020223,0,0,0,0,0,0,0,0,0,0,0,0,0
20020224,0,1,1,0,0,0,0,0,0,0,0,0,0
20020225,0,0,0,0,0,0,0,0,0,0,0,0,0
20020226,0,0,0,0,0,0,0,0,0,0,0,0,1
20020227,0,0,0,0,0,0,0,0,0,0,0,0,1
20020228,0,0,0,0,0,0,0,0,0,0,0,0,1
20020301,0,0,0,0,0,0,0,0,0,0,0,0,1
20020302,0,0,0,0,0,0,0,0,0,0,0,0,1
20020303,0,1,1,1,0,0,0,0,0,0,0,0,1
20020304,0,0,0,0,0,0,0,0,0,0,0,0,1
20020305,0,1,0,0,0,0,0,0,0,0,0,0,1
20020306,0,0,1,1,0,0,0,0,0,0,0,0,1
20020307,0,0,0,0,0,0,0,0,0,0,0,0,1
20020308,0,0,0,0,0,0,0,0,0,0,0,0,1
20020309,0,0,0,0,0,0,0,0,0,0,0,0,1
20020310,0,0,0,0,0,0,0,0,0,0,0,0,0
20020311,0,0,0,0,0,0,0,0,0,0,0,0,0
20020312,0,0,0,0,0,0,0,0,0,0,0,0,0
20020313,0,0,0,0,0,0,0,0,0,0,0,0,0
20020314,0,0,0,0,0,0,0,0,0,0,0,0,0
20020315,0,1,1,0,0,0,0,0,0,0,0,0,0
20020316,0,1,1,1,0,0,0,0,0,0,0,0,0
20020317,0,1,1,1,0,0,0,0,0,0,0,0,0
20020318,0,0,0,0,0,0,0,0,0,0,0,0,1
20020319,0,0,0,0,0,0,0,0,0,0,0,0,1
20020320,0,0,0,0,0,0,0,0,0,0,0,0,1
20020321,0,1,0,0,0,0,0,0,0,0,0,0,1
20020322,0,0,1,0,0,0,0,0,0,0,0,0,1
20020323,0,1,0,0,0,0,0,0,0,0,0,0,1
20020324,0,1,0,0,0,0,0,0,0,0,0,0,1
20020325,0,1,0,0,0,0,0,0,0,0,0,0,1
20020326,0,1,0,0,0,0,0,0,0,0,0,0,0
20020327,0,0,1,0,0,0,0,0,0,0,0,0,0
20020328,0,0,0,0,0,0,0,0,0,0,0,0,0
20020329,0,1,1,0,0,0,0,0,0,0,0,0,0
20020330,0,1,0,0,0,0,0,0,0,0,0,0,0
20020331,0,1,0,0,0,0,0,0,0,0,0,0,0
20020401,0,0,0,0,0,0,0,0,0,0,0,0,0
20020402,0,0,0,0,0,0,0,0,0,0,0,0,0
20020403,0,0,1,0,0,0,0,0,0,0,0,0,0
20020404,0,0,0,0,0,0,0,0,0,0,0,0,0
20020405,0,0,0,0,0,0,0,0,0,0,0,0,1
20020406,0,0,0,0,0,0,0,0,0,0,0,0,1
20020407,0,0,0,0,0,0,0,0,0,0,0,0,1
20020408,0,0,0,0,0,0,0,0,0,0,0,0,0
20020409,0,1,1,1,0,0,0,0,0,0,0,0,0
20020410,0,1,1,1,0,0,0,0,0,0,0,0,0
20020411,0,1,0,0,0,0,0,0,0,0,0,0,0
20020412,0,0,1,0,0,0,0,0,0,0,0,0,0
20020413,0,0,0,0,0,0,0,0,0,0,0,0,0
20020414,0,0,0,0,0,0,0,0,0,0,0,0,0
20020415,0,0,0,0,0,0,0,0,0,0,0,0,0
20020416,0,0,0,0,0,0,0,0,0,0,0,0,0
20020417,0,1,1,1,0,0,0,0,0,0,0,0,0
20020418,0,1,1,1,0,0,0,0,0,0,0,0,0
20020419,0,0,0,0,0,0,0,0,0,0,0,0,0
20020420,0,0,0,0,0,0,0,0,0,0,0,0,0
20020421,0,1,0,0,0,0,0,0,0,0,0,0,0
20020422,0,0,0,0,0,0,0,0,0,0,0,0,0
20020423,0,0,0,0,0,0,0,0,0,0,0,0,0
20020424,0,0,1,1,0,0,0,0,0,0,0,0,0
20020425,0,0,1,1,0,0,0,0,0,0,0,0,0
20020426,0,0,1,0,0,0,0,0,0,0,0,0,0
20020427,0,0,1,0,0,0,0,0,0,0,0,0,0
20020428,0,0,0,0,0,0,0,0,0,0,0,0,0
20020429,0,0,0,0,0,0,0,0,0,0,0,0,0
20020430,0,0,0,0,0,0,0,0,0,0,0,0,0
20020501,0,0,0,0,0,0,0,0,0,0,0,0,0
20020502,0,0,0,0,0,0,0,0,0,0,0,0,0
20020503,0,0,0,0,0,0,0,0,0,0,0,0,0
20020504,0,0,0,0,0,0,0,0,0,0,0,0,0
20020505,0,0,0,0,0,0,0,0,0,0,0,0,0
20020506,0,0,0,0,0,0,0,0,0,0,0,0,0
20020507,0,0,0,0,0,0,0,0,0,0,0,0,0
20020508,0,1,1,1,0,0,0,0,0,0,0,0,0
20020509,0,0,0,0,1,0,0,0,0,0,0,0,0
20020510,0,1,0,0,1,0,0,0,0,0,0,0,0
20020511,0,1,1,0,1,0,0,0,0,0,0,0,0
20020512,0,1,1,1,0,0,0,0,0,0,0,0,0
20020513,0,0,0,0,1,1,0,0,0,0,0,0,1
20020514,0,0,0,0,1,1,0,0,0,0,0,0,1
20020515,0,0,0,0,1,1,0,0,0,0,0,0,1
20020516,0,1,0,0,1,1,0,0,0,0,0,0,1
20020517,0,1,0,0,1,1,0,0,0,0,0,0,1
20020518,0,1,0,0,1,1,0,0,0,0,0,0,1
20020519,0,0,0,0,1,1,0,0,0,0,0,0,1
20020520,0,0,0,0,1,1,0,0,0,0,0,0,1
20020521,0,0,0,0,1,1,0,0,0,0,0,0,1
20020522,0,1,0,0,1,1,0,0,0,0,0,0,1
20020523,0,1,0,0,1,0,0,0,0,0,0,0,0
20020524,0,0,1,0,1,0,0,0,0,0,0,0,0
20020525,0,0,0,0,1,0,0,0,0,0,0,0,0
20020526,0,0,0,0,1,0,0,0,0,0,0,1,1
20020527,0,0,0,0,1,1,0,0,0,0,0,1,1
20020528,0,0,0,0,1,1,0,0,0,0,1,1,1
20020529,0,0,0,0,1,1,0,1,1,1,1,1,1
20020530,0,0,0,0,1,1,0,1,1,1,1,1,1
20020531,0,1,0,0,1,1,0,0,0,0,0,0,0
20020601,0,1,0,0,1,1,0,0,0,0,0,0,0
20020602,0,1,0,0,1,1,0,0,0,0,0,0,0
20020603,0,1,0,0,1,1,0,0,0,0,0,1,1
20020604,0,1,0,0,1,1,0,0,0,0,0,1,1
20020605,0,1,0,0,1,1,0,0,0,0,0,1,1
20020606,0,1,0,0,1,1,0,0,0,0,1,1,1
20020607,0,1,0,0,1,1,0,0,1,1,1,1,1
20020608,0,0,0,0,1,0,0,0,1,1,1,1,1
20020609,0,0,0,0,1,1,0,0,0,0,1,1,1
20020610,0,0,0,0,1,1,0,0,0,0,1,1,1
20020611,0,1,0,0,1,1,0,0,0,0,0,0,1
20020612,0,1,0,0,1,1,0,0,0,0,0,0,0
20020613,0,1,0,0,1,0,0,0,0,0,0,0,0
20020614,0,1,0,0,1,0,0,0,0,0,0,0,0
20020615,0,0,0,0,1,1,0,0,0,0,0,0,0
20020616,0,0,0,0,1,1,0,0,0,0,0,0,0
20020617,0,1,0,0,1,0,0,0,0,0,0,0,0
20020618,0,1,0,0,1,0,0,0,0,0,0,0,0
20020619,0,0,0,0,1,1,0,0,0,0,0,0,0
20020620,0,0,0,0,1,0,0,0,0,0,0,0,0
20020621,0,0,0,0,0,0,0,0,0,0,0,0,0
20020622,0,0,0,0,0,0,0,0,0,0,0,0,0
20020623,0,0,0,0,1,1,0,0,0,0,0,0,0
20020624,0,0,0,0,1,0,0,0,0,0,0,0,0
20020625,0,0,0,0,1,1,0,0,0,0,0,0,0
20020626,0,1,0,0,1,0,0,0,0,0,0,0,1
20020627,0,0,0,0,1,0,0,0,0,0,0,0,1
20020628,0,0,0,0,1,0,0,0,0,0,0,0,1
20020629,0,0,0,0,1,0,0,0,0,0,0,0,1
20020630,0,0,0,0,1,0,0,0,0,0,0,0,1
20020701,0,0,0,0,1,0,0,0,0,0,0,0,1
20020702,0,0,0,0,1,0,1,0,0,0,0,1,1
20020703,0,0,0,0,1,0,1,0,0,1,1,1,1
20020704,0,0,0,0,1,1,1,0,0,0,1,1,1
20020705,0,0,0,0,1,1,0,0,0,0,0,1,1
20020706,0,0,0,0,1,1,0,0,0,0,0,0,1
